Order_ID,Order_Date,Customer_ID,Quantity,Discount,Revenue,Cost,Profit,Profit_Margin_%,Shipping_Cost,product_id,shipping_id,location_id,payment_id
"ORD-000533",2023-03-04 00:00:00.000,"CUST-03483",3,0,97.59,66.12,31.47,32.25,17.24,33,35,15,4
"ORD-000546",2024-06-22 00:00:00.000,"CUST-07613",3,0,1863.39,1195.61,667.78,35.84,27.17,48,14,9,4
"ORD-000574",2024-01-06 00:00:00.000,"CUST-06837",3,0,194.43,139.14,55.29,28.44,9.86,27,193,4,2
"ORD-000595",2022-11-02 00:00:00.000,"CUST-07818",3,0,2180.46,1550.21,630.25,28.9,8.37,57,20,2,4
"ORD-000609",2021-12-17 00:00:00.000,"CUST-06395",3,0,103.17,58.61,44.56,43.19,16.3,28,223,18,5
"ORD-000623",2023-12-06 00:00:00.000,"CUST-03404",3,0,78.24,43.14,35.1,44.86,9.35,29,222,17,2
"ORD-000625",2024-05-20 00:00:00.000,"CUST-05334",3,0,3303.54,1885.07,1418.47,42.94,5.94,1,209,2,2
"ORD-000669",2022-06-30 00:00:00.000,"CUST-01893",3,0,1129.41,583.81,545.6,48.31,73.29,10,207,18,7
"ORD-000672",2024-03-15 00:00:00.000,"CUST-04698",3,0,168.96,83.22,85.74,50.75,9.48,56,231,8,6
"ORD-000717",2023-05-05 00:00:00.000,"CUST-06561",3,0,233.55,167.67,65.88,28.21,58.67,29,73,11,6
"ORD-000766",2022-11-13 00:00:00.000,"CUST-06958",3,0,96.3,72.03,24.27,25.2,16.16,29,241,3,6
"ORD-000776",2024-07-07 00:00:00.000,"CUST-02285",3,0,573,403.19,169.81,29.64,8.33,5,45,1,2
"ORD-000866",2022-11-07 00:00:00.000,"CUST-03990",3,0,887.22,510.84,376.38,42.42,42.26,54,248,17,2
"ORD-000931",2023-12-18 00:00:00.000,"CUST-04030",3,0,463.56,270.81,192.75,41.58,94.28,42,227,3,6
"ORD-001010",2021-06-30 00:00:00.000,"CUST-05371",3,0,3106.68,1895.65,1211.03,38.98,86.16,1,42,12,5
"ORD-001052",2022-05-01 00:00:00.000,"CUST-07162",3,0,414.75,287.62,127.13,30.65,55.02,27,158,11,4
"ORD-001081",2023-09-13 00:00:00.000,"CUST-01330",3,0,398.88,197.51,201.37,50.48,9.71,45,44,11,2
"ORD-001134",2023-07-29 00:00:00.000,"CUST-04220",3,0,6928.68,4735.85,2192.83,31.65,62.56,38,125,10,4
"ORD-001154",2021-12-27 00:00:00.000,"CUST-05531",3,0,109.35,73.25,36.1,33.01,14.61,28,31,11,6
"ORD-001185",2022-12-17 00:00:00.000,"CUST-02352",3,0,452.25,338.6,113.65,25.13,15.67,16,115,18,2
"ORD-001272",2024-02-21 00:00:00.000,"CUST-05079",3,0,5414.04,2886.22,2527.82,46.69,23.92,59,78,7,7
"ORD-001281",2024-01-03 00:00:00.000,"CUST-05585",3,0,113.73,73,40.73,35.81,4.11,2,28,13,6
"ORD-001322",2023-12-23 00:00:00.000,"CUST-02671",3,0,250.56,174.61,75.95,30.31,7.05,60,65,5,5
"ORD-001385",2023-05-15 00:00:00.000,"CUST-05715",3,0,414.99,309.62,105.37,25.39,3.09,44,76,7,7
"ORD-001471",2022-09-22 00:00:00.000,"CUST-05975",3,0,348.12,194.06,154.06,44.25,7.78,42,111,7,7
"ORD-001478",2024-05-20 00:00:00.000,"CUST-03200",3,0,32.67,22.02,10.65,32.6,59.22,34,123,2,2
"ORD-001483",2024-03-03 00:00:00.000,"CUST-07750",3,0,947.97,462.26,485.71,51.24,5.16,25,105,14,5
"ORD-001523",2023-11-17 00:00:00.000,"CUST-07266",3,0,552.51,385.95,166.56,30.15,82.4,20,257,18,5
"ORD-001551",2022-01-07 00:00:00.000,"CUST-07966",3,0,428.01,233.44,194.57,45.46,34.46,17,64,1,2
"ORD-001568",2022-07-01 00:00:00.000,"CUST-04038",3,0,288.15,163.67,124.48,43.2,3.91,62,304,3,7
"ORD-001670",2023-08-02 00:00:00.000,"CUST-02233",3,0,313.47,213.63,99.84,31.85,46.81,27,96,3,2
"ORD-001673",2023-04-21 00:00:00.000,"CUST-02108",3,0,219.78,112.3,107.48,48.9,96.31,13,55,16,7
"ORD-001695",2021-08-30 00:00:00.000,"CUST-02741",3,0,108,65.82,42.18,39.06,47.03,53,84,7,2
"ORD-001711",2023-12-08 00:00:00.000,"CUST-05667",3,0,342.36,158.17,184.19,53.8,88.65,63,116,9,7
"ORD-001729",2023-05-15 00:00:00.000,"CUST-04316",3,0,2014.41,961.61,1052.8,52.26,8.32,70,1,2,7
"ORD-002022",2023-04-16 00:00:00.000,"CUST-02146",3,0,208.14,107.73,100.41,48.24,39.76,23,61,1,5
"ORD-002044",2022-03-19 00:00:00.000,"CUST-03086",3,0,33.63,25.05,8.58,25.51,19.54,28,150,11,5
"ORD-002091",2023-02-15 00:00:00.000,"CUST-07220",3,0,189.84,132.06,57.78,30.44,84.66,36,147,6,6
"ORD-002093",2022-03-22 00:00:00.000,"CUST-03294",3,0,42.69,30.15,12.54,29.37,80.44,2,125,8,4
"ORD-002100",2023-03-25 00:00:00.000,"CUST-06531",3,0,56.07,32.79,23.28,41.52,21.59,14,79,15,2
"ORD-002114",2023-01-08 00:00:00.000,"CUST-02054",3,0,351,209.36,141.64,40.35,60.32,11,190,1,5
"ORD-002128",2022-05-07 00:00:00.000,"CUST-05600",3,0,108.21,65.35,42.86,39.61,25.77,2,37,1,4
"ORD-002203",2024-10-10 00:00:00.000,"CUST-03658",3,0,2701.5,1915.48,786.02,29.1,25.87,55,248,17,5
"ORD-002243",2022-07-14 00:00:00.000,"CUST-05297",3,0,251.76,170.55,81.21,32.26,6.31,19,115,11,5
"ORD-002331",2023-05-24 00:00:00.000,"CUST-02727",3,0,169.89,84.03,85.86,50.54,13.53,29,68,18,7
"ORD-002355",2024-01-26 00:00:00.000,"CUST-07829",3,0,561.81,401.37,160.44,28.56,48.28,62,69,8,5
"ORD-002477",2023-02-14 00:00:00.000,"CUST-04996",3,0,277.95,142.65,135.3,48.68,7.88,30,20,5,7
"ORD-002512",2024-07-10 00:00:00.000,"CUST-01898",3,0,194.25,124.23,70.02,36.05,68.93,53,139,15,6
"ORD-002517",2023-07-07 00:00:00.000,"CUST-07032",3,0,79.35,59.22,20.13,25.37,2.11,26,108,3,7
"ORD-002522",2022-06-20 00:00:00.000,"CUST-02389",3,0,768.9,405.38,363.52,47.28,3.78,20,28,1,4
"ORD-002558",2022-10-15 00:00:00.000,"CUST-02925",3,0,498.12,251.12,247,49.59,11.33,51,298,11,6
"ORD-002609",2023-03-26 00:00:00.000,"CUST-06569",3,0,385.35,246.43,138.92,36.05,92.66,64,102,6,2
"ORD-002656",2022-12-09 00:00:00.000,"CUST-05598",3,0,259.62,176.99,82.63,31.83,7.25,45,111,11,6
"ORD-002737",2021-10-29 00:00:00.000,"CUST-04577",3,0,146.97,85.01,61.96,42.16,81.76,23,123,2,7
"ORD-002739",2022-12-03 00:00:00.000,"CUST-04580",3,0,2225.46,1620.26,605.2,27.19,81.19,24,336,4,2
"ORD-002787",2024-01-28 00:00:00.000,"CUST-01468",3,0,259.05,160.85,98.2,37.91,43.43,17,8,10,5
"ORD-002800",2023-09-22 00:00:00.000,"CUST-02122",3,0,43.38,22.25,21.13,48.71,69.51,2,86,2,5
"ORD-002824",2021-07-19 00:00:00.000,"CUST-03108",3,0,86.7,53.86,32.84,37.88,4.87,28,81,10,2
"ORD-002868",2023-10-03 00:00:00.000,"CUST-05089",3,0,2416.74,1364.99,1051.75,43.52,19.21,1,68,11,4
"ORD-002873",2022-05-10 00:00:00.000,"CUST-03641",3,0,326.16,213.62,112.54,34.5,17.98,44,11,10,5
"ORD-002920",2023-08-08 00:00:00.000,"CUST-02748",3,0,209.88,133.94,75.94,36.18,17.21,13,59,18,7
"ORD-002924",2022-07-16 00:00:00.000,"CUST-06137",3,0,298.83,170.28,128.55,43.02,18.65,47,66,15,4
"ORD-002941",2022-07-07 00:00:00.000,"CUST-02583",3,0,1225.68,898.04,327.64,26.73,18.12,1,58,17,7
"ORD-002977",2023-12-30 00:00:00.000,"CUST-07121",3,0,1513.83,710.07,803.76,53.09,39.08,70,69,15,5
"ORD-003002",2024-03-20 00:00:00.000,"CUST-07906",3,0,1476.75,706.59,770.16,52.15,11.09,40,185,13,5
"ORD-003048",2022-07-08 00:00:00.000,"CUST-01540",3,0,5348.16,2673.76,2674.4,50.01,59.08,66,57,4,4
"ORD-003051",2022-12-27 00:00:00.000,"CUST-04085",3,0,76.47,44.52,31.95,41.78,28.8,26,275,18,2
"ORD-003096",2023-10-18 00:00:00.000,"CUST-04092",3,0,2316.3,1729.7,586.6,25.32,4.36,66,162,2,2
"ORD-003135",2022-11-04 00:00:00.000,"CUST-07685",3,0,186.12,133.57,52.55,28.23,7.24,27,233,5,2
"ORD-003171",2022-08-31 00:00:00.000,"CUST-05703",3,0,136.17,71.57,64.6,47.44,3.91,22,1,2,5
"ORD-003180",2024-06-26 00:00:00.000,"CUST-02612",3,0,264.48,132.17,132.31,50.03,25.9,64,74,17,7
"ORD-003315",2023-06-30 00:00:00.000,"CUST-03436",3,0,74.25,51.24,23.01,30.99,5.93,43,2,16,6
"ORD-003332",2022-12-21 00:00:00.000,"CUST-03169",3,0,142.89,90.83,52.06,36.43,33.58,26,226,2,6
"ORD-003334",2022-12-05 00:00:00.000,"CUST-01243",3,0,347.61,220.11,127.5,36.68,24.24,30,56,9,5
"ORD-003410",2024-03-06 00:00:00.000,"CUST-02184",3,0,264.75,169.14,95.61,36.11,9.03,51,193,18,4
"ORD-003552",2024-07-22 00:00:00.000,"CUST-01221",3,0,47.19,29.06,18.13,38.42,76.23,23,98,15,7
"ORD-003568",2023-05-02 00:00:00.000,"CUST-01238",3,0,562.65,323.59,239.06,42.49,8.69,5,176,8,2
"ORD-003587",2023-01-22 00:00:00.000,"CUST-02739",3,0,2361.9,1694.01,667.89,28.28,9.56,48,67,4,7
"ORD-003595",2023-05-16 00:00:00.000,"CUST-05793",3,0,393.42,207.93,185.49,47.15,9.12,18,28,7,4
"ORD-003701",2021-11-09 00:00:00.000,"CUST-06256",3,0,3470.52,2266.24,1204.28,34.7,38.86,59,228,17,2
"ORD-003715",2023-09-23 00:00:00.000,"CUST-06439",3,0,76.44,53.13,23.31,30.49,49.53,68,228,7,6
"ORD-003722",2022-03-24 00:00:00.000,"CUST-01904",3,0,307.5,183.66,123.84,40.27,31.67,44,265,1,6
"ORD-003768",2024-02-15 00:00:00.000,"CUST-07502",3,0,751.14,553.97,197.17,26.25,79.35,17,57,5,2
"ORD-003775",2024-02-04 00:00:00.000,"CUST-02041",3,0,1066.32,797.76,268.56,25.19,39.76,67,15,7,6
"ORD-003787",2022-04-16 00:00:00.000,"CUST-03050",3,0,449.28,237.09,212.19,47.23,3.32,33,81,11,2
"ORD-003790",2024-05-14 00:00:00.000,"CUST-01092",3,0,243.9,125.24,118.66,48.65,37.62,43,69,9,2
"ORD-003816",2023-05-04 00:00:00.000,"CUST-07505",3,0,64.71,37.29,27.42,42.37,8.53,26,38,17,4
"ORD-003819",2022-11-30 00:00:00.000,"CUST-03933",3,0,166.53,97.9,68.63,41.21,26.19,13,27,14,2
"ORD-003897",2023-03-11 00:00:00.000,"CUST-02915",3,0,46.56,30.74,15.82,33.98,15.92,58,48,5,4
"ORD-003919",2023-08-09 00:00:00.000,"CUST-07334",3,0,58.74,28.81,29.93,50.95,6.23,35,59,5,7
"ORD-003926",2022-11-04 00:00:00.000,"CUST-01419",3,0,1759.62,1175.09,584.53,33.22,57.52,52,42,8,5
"ORD-003990",2023-11-12 00:00:00.000,"CUST-07378",3,0,98.46,65.04,33.42,33.94,94.29,49,164,14,4
"ORD-004027",2024-07-24 00:00:00.000,"CUST-04877",3,0,125.31,72.8,52.51,41.9,16.12,68,281,4,5
"ORD-004043",2023-10-07 00:00:00.000,"CUST-01575",3,0,1920.24,893.29,1026.95,53.48,8.33,12,349,1,2
"ORD-004089",2022-08-17 00:00:00.000,"CUST-04984",3,0,6695.82,3140.88,3554.94,53.09,69.84,38,34,8,7
"ORD-004127",2021-05-07 00:00:00.000,"CUST-04277",3,0,694.38,450.67,243.71,35.1,34.75,11,265,9,7
"ORD-004138",2023-06-01 00:00:00.000,"CUST-06674",3,0,1480.38,713.11,767.27,51.83,4.51,17,214,10,5
"ORD-004146",2024-08-13 00:00:00.000,"CUST-04456",3,0,109.89,63.64,46.25,42.09,5.67,34,310,6,7
"ORD-004197",2024-07-22 00:00:00.000,"CUST-01990",3,0,2764.83,1439.57,1325.26,47.93,42.35,70,288,5,5
"ORD-004198",2023-12-28 00:00:00.000,"CUST-05117",3,0,879.63,419.52,460.11,52.31,12.32,67,231,15,4
"ORD-004253",2022-04-24 00:00:00.000,"CUST-01045",3,0,260.7,144.65,116.05,44.51,5.41,36,181,15,6
"ORD-004301",2023-03-02 00:00:00.000,"CUST-06109",3,0,1050.72,618.01,432.71,41.18,80.21,17,190,1,5
"ORD-004342",2022-05-28 00:00:00.000,"CUST-07048",3,0,84.93,51.56,33.37,39.29,58.51,15,116,1,4
"ORD-004355",2021-11-15 00:00:00.000,"CUST-06862",3,0,3515.97,2186.25,1329.72,37.82,12.94,32,241,3,7
"ORD-004381",2021-06-21 00:00:00.000,"CUST-04847",3,0,322.98,165.5,157.48,48.76,7.62,11,181,2,7
"ORD-004408",2023-09-16 00:00:00.000,"CUST-03149",3,0,1196.16,875.25,320.91,26.83,44.45,1,165,11,6
"ORD-004424",2024-06-07 00:00:00.000,"CUST-04196",3,0,169.86,125.44,44.42,26.15,91.44,42,88,14,5
"ORD-004427",2021-07-28 00:00:00.000,"CUST-07154",3,0,648.81,419.79,229.02,35.3,70.81,41,123,3,4
"ORD-004443",2024-01-17 00:00:00.000,"CUST-03950",3,0,3019.71,1825.4,1194.31,39.55,9.16,1,28,3,6
"ORD-004454",2023-09-03 00:00:00.000,"CUST-03319",3,0,3014.4,1528.24,1486.16,49.3,3.28,66,118,9,2
"ORD-004489",2022-12-02 00:00:00.000,"CUST-04654",3,0,1158.96,570.81,588.15,50.75,26.52,10,187,4,6
"ORD-004491",2023-12-01 00:00:00.000,"CUST-06860",3,0,87.21,65.19,22.02,25.25,46.06,14,37,5,6
"ORD-004581",2024-05-03 00:00:00.000,"CUST-06661",3,0,310.8,218.88,91.92,29.58,25.15,47,187,15,2
"ORD-004632",2023-10-10 00:00:00.000,"CUST-01607",3,0,249.72,173.44,76.28,30.55,11.82,58,44,4,4
"ORD-004660",2023-09-11 00:00:00.000,"CUST-02534",3,0,608.07,358.6,249.47,41.03,17.77,51,50,9,2
"ORD-004724",2024-08-15 00:00:00.000,"CUST-07500",3,0,114.51,77.63,36.88,32.21,14.59,53,44,6,2
"ORD-004789",2023-11-02 00:00:00.000,"CUST-05162",3,0,749.58,393.35,356.23,47.52,6.75,62,85,7,7
"ORD-004805",2022-07-08 00:00:00.000,"CUST-03275",3,0,497.25,241.56,255.69,51.42,11.99,33,59,13,2
"ORD-004817",2022-02-02 00:00:00.000,"CUST-07212",3,0,505.8,294.22,211.58,41.83,36.63,51,47,15,2
"ORD-004823",2023-01-20 00:00:00.000,"CUST-02661",3,0,1177.59,811.17,366.42,31.12,27.31,17,170,12,6
"ORD-004870",2022-11-14 00:00:00.000,"CUST-07955",3,0,3051.06,1735.44,1315.62,43.12,94.06,46,330,8,6
"ORD-004890",2023-02-11 00:00:00.000,"CUST-04193",3,0,1219.02,836.75,382.27,31.36,66.12,41,34,5,2
"ORD-004899",2024-05-27 00:00:00.000,"CUST-03067",3,0,374.46,210.5,163.96,43.79,5.94,16,39,13,5
"ORD-004922",2022-10-25 00:00:00.000,"CUST-05190",3,0,188.55,108.19,80.36,42.62,92.55,47,112,14,7
"ORD-004943",2021-10-14 00:00:00.000,"CUST-04539",3,0,372.51,232.05,140.46,37.71,15.32,16,243,6,4
"ORD-004962",2023-08-09 00:00:00.000,"CUST-01512",3,0,273.42,141.99,131.43,48.07,6.93,69,194,4,2
"ORD-005015",2023-09-15 00:00:00.000,"CUST-03177",3,0,116.13,56.98,59.15,50.93,89.62,36,83,6,6
"ORD-005033",2022-04-16 00:00:00.000,"CUST-06504",3,0,80.37,38.89,41.48,51.61,16.47,13,58,6,5
"ORD-005049",2023-07-27 00:00:00.000,"CUST-05595",3,0,4439.4,2605.77,1833.63,41.3,6.15,50,238,8,4
"ORD-005147",2022-11-19 00:00:00.000,"CUST-03913",3,0,124.56,62.34,62.22,49.95,3.83,36,171,17,7
"ORD-005153",2022-09-14 00:00:00.000,"CUST-02611",3,0,145.92,87.98,57.94,39.71,7.1,22,11,10,6
"ORD-005167",2021-12-31 00:00:00.000,"CUST-04547",3,0,958.5,554.36,404.14,42.16,5.81,32,76,11,6
"ORD-005172",2022-04-06 00:00:00.000,"CUST-01694",3,0,499.2,291.13,208.07,41.68,38.46,45,15,10,6
"ORD-005180",2022-01-22 00:00:00.000,"CUST-05989",3,0,353.73,237.75,115.98,32.79,8.69,19,146,17,5
"ORD-005283",2021-09-21 00:00:00.000,"CUST-01649",3,0,314.22,201.15,113.07,35.98,87.1,20,227,1,5
"ORD-005377",2023-07-02 00:00:00.000,"CUST-03381",3,0,341.73,189.33,152.4,44.6,64.26,21,199,17,2
"ORD-005378",2022-04-25 00:00:00.000,"CUST-07276",3,0,2325.69,1268.8,1056.89,45.44,8.61,40,210,18,7
"ORD-005471",2023-08-22 00:00:00.000,"CUST-04316",3,0,239.58,138.08,101.5,42.37,6.82,61,239,8,6
"ORD-005473",2022-12-13 00:00:00.000,"CUST-02904",3,0,288.3,184.96,103.34,35.84,9.07,20,76,15,6
"ORD-005487",2022-08-30 00:00:00.000,"CUST-06857",3,0,135.33,62.87,72.46,53.54,7.27,58,110,9,7
"ORD-005523",2023-01-12 00:00:00.000,"CUST-04107",3,0,237,152.54,84.46,35.64,2.77,14,38,9,6
"ORD-005542",2023-01-25 00:00:00.000,"CUST-06671",3,0,3558.45,2541.16,1017.29,28.59,26.47,32,121,11,6
"ORD-005563",2021-06-14 00:00:00.000,"CUST-04717",3,0,169.65,106.67,62.98,37.12,68.27,60,86,1,4
"ORD-005606",2022-04-05 00:00:00.000,"CUST-05376",3,0,1060.89,729.88,331.01,31.2,8.21,54,20,1,2
"ORD-005617",2022-02-11 00:00:00.000,"CUST-01254",3,0,63.78,29.65,34.13,53.51,5.01,31,46,5,4
"ORD-005639",2022-10-11 00:00:00.000,"CUST-07754",3,0,316.59,231.66,84.93,26.83,46.82,18,354,18,6
"ORD-005667",2024-04-05 00:00:00.000,"CUST-02303",3,0,457.35,314.86,142.49,31.16,26.82,16,121,13,6
"ORD-005716",2022-06-21 00:00:00.000,"CUST-02159",3,0,511.14,231.88,279.26,54.63,10.64,64,65,3,5
"ORD-005734",2022-03-23 00:00:00.000,"CUST-06965",3,0,45.42,23.18,22.24,48.97,40.56,49,74,1,7
"ORD-005739",2023-08-12 00:00:00.000,"CUST-05579",3,0,1392.3,630.02,762.28,54.75,57.81,54,190,3,7
"ORD-005795",2023-12-25 00:00:00.000,"CUST-06908",3,0,104.1,55.13,48.97,47.04,42.84,2,74,2,4
"ORD-005819",2023-08-15 00:00:00.000,"CUST-06060",3,0,1408.92,816.15,592.77,42.07,65.42,54,89,15,7
"ORD-005895",2023-03-12 00:00:00.000,"CUST-02630",3,0,98.55,67.18,31.37,31.83,79.88,2,43,11,4
"ORD-005922",2024-04-05 00:00:00.000,"CUST-05186",3,0,2456.49,1332.03,1124.46,45.78,42.93,70,69,18,5
"ORD-005977",2021-09-29 00:00:00.000,"CUST-02207",3,0,77.82,44.41,33.41,42.93,38.94,34,75,3,7
"ORD-006008",2022-07-15 00:00:00.000,"CUST-02648",3,0,466.02,241.81,224.21,48.11,13.22,5,274,14,6
"ORD-006056",2022-02-12 00:00:00.000,"CUST-01736",3,0,405.63,211.09,194.54,47.96,12.83,69,31,3,4
"ORD-006077",2022-03-30 00:00:00.000,"CUST-02455",3,0,1576.41,1104.43,471.98,29.94,28.75,46,187,10,7
"ORD-006088",2023-09-23 00:00:00.000,"CUST-01248",3,0,1195.23,794.62,400.61,33.52,48.51,54,8,18,7
"ORD-006093",2021-11-26 00:00:00.000,"CUST-07996",3,0,66.03,30.32,35.71,54.08,89.24,37,157,7,6
"ORD-006189",2021-11-05 00:00:00.000,"CUST-05979",3,0,115.23,73.38,41.85,36.32,4.36,47,151,9,6
"ORD-006215",2022-09-24 00:00:00.000,"CUST-06629",3,0,2424.54,1102.69,1321.85,54.52,7.26,12,12,2,6
"ORD-006236",2023-10-24 00:00:00.000,"CUST-01355",3,0,3468.27,2447.64,1020.63,29.43,9.94,66,152,16,7
"ORD-006274",2023-08-09 00:00:00.000,"CUST-03226",3,0,216.6,130.43,86.17,39.78,9.99,56,355,3,5
"ORD-006277",2022-10-20 00:00:00.000,"CUST-03775",3,0,2266.83,1515.28,751.55,33.15,29.37,8,9,15,2
"ORD-006296",2024-03-30 00:00:00.000,"CUST-05696",3,0,438.18,228.75,209.43,47.8,71.48,51,116,2,2
"ORD-006310",2022-04-27 00:00:00.000,"CUST-03000",3,0,170.25,89.57,80.68,47.39,16.79,23,50,11,5
"ORD-006346",2023-07-29 00:00:00.000,"CUST-05303",3,0,83.01,38.28,44.73,53.89,66.97,2,166,18,7
"ORD-006418",2022-11-01 00:00:00.000,"CUST-06399",3,0,321.66,179.47,142.19,44.21,72.8,42,113,1,4
"ORD-006429",2024-01-08 00:00:00.000,"CUST-06210",3,0,105.96,50.59,55.37,52.26,37.36,9,69,16,7
"ORD-006478",2023-03-04 00:00:00.000,"CUST-01019",3,0,63.42,46.41,17.01,26.82,50.08,53,107,6,5
"ORD-006523",2023-03-09 00:00:00.000,"CUST-07001",3,0,2076.3,1523.14,553.16,26.64,44.45,50,26,1,7
"ORD-006609",2022-11-15 00:00:00.000,"CUST-02229",3,0,2832.09,1330.26,1501.83,53.03,39.48,55,18,17,6
"ORD-006639",2023-06-17 00:00:00.000,"CUST-05310",3,0,92.28,67.56,24.72,26.79,75.93,49,36,16,7
"ORD-006683",2022-11-21 00:00:00.000,"CUST-05466",3,0,41.55,25.62,15.93,38.34,9.5,2,298,3,5
"ORD-006712",2024-02-11 00:00:00.000,"CUST-04661",3,0,5833.62,2865.82,2967.8,50.87,84.11,38,158,18,5
"ORD-006750",2023-01-14 00:00:00.000,"CUST-05143",3,0,677.79,451.34,226.45,33.41,96.76,61,180,11,7
"ORD-007063",2023-09-30 00:00:00.000,"CUST-07622",3,0,212.85,121.15,91.7,43.08,78.58,26,73,11,4
"ORD-007095",2022-10-27 00:00:00.000,"CUST-06442",3,0,216.15,129.78,86.37,39.96,32.05,7,56,16,5
"ORD-007141",2024-04-13 00:00:00.000,"CUST-03134",3,0,270.27,141.09,129.18,47.8,12.72,27,5,9,5
"ORD-007186",2024-03-23 00:00:00.000,"CUST-01388",3,0,489.99,354.14,135.85,27.73,17.51,69,68,10,5
"ORD-007204",2021-09-03 00:00:00.000,"CUST-05191",3,0,1319.07,671.63,647.44,49.08,95.89,54,57,4,6
"ORD-007347",2024-01-14 00:00:00.000,"CUST-04158",3,0,827.49,604.86,222.63,26.9,43.47,61,303,14,2
"ORD-007350",2022-07-06 00:00:00.000,"CUST-03653",3,0,333.57,193.15,140.42,42.1,5.81,21,20,17,6
"ORD-007379",2023-05-29 00:00:00.000,"CUST-01744",3,0,156.48,106.36,50.12,32.03,36.37,19,18,3,5
"ORD-007388",2024-02-10 00:00:00.000,"CUST-01779",3,0,1516.35,801.58,714.77,47.14,9.95,46,108,7,2
"ORD-007429",2023-05-18 00:00:00.000,"CUST-07132",3,0,573.99,296.97,277.02,48.26,36.34,67,78,10,7
"ORD-007438",2023-12-17 00:00:00.000,"CUST-04459",3,0,336.75,204.17,132.58,39.37,50.1,4,190,2,6
"ORD-007509",2023-05-24 00:00:00.000,"CUST-04811",3,0,3746.94,2295.69,1451.25,38.73,28.72,38,69,7,5
"ORD-007534",2021-07-28 00:00:00.000,"CUST-04277",3,0,295.86,133.52,162.34,54.87,33.78,45,15,11,5
"ORD-007578",2023-05-18 00:00:00.000,"CUST-07180",3,0,80.04,50.74,29.3,36.61,89.98,29,125,13,2
"ORD-007688",2021-09-03 00:00:00.000,"CUST-02887",3,0,653.25,319.78,333.47,51.05,8.48,16,20,9,2
"ORD-007693",2024-06-21 00:00:00.000,"CUST-04952",3,0,482.37,332.78,149.59,31.01,35.53,57,84,1,5
"ORD-007817",2024-09-02 00:00:00.000,"CUST-05216",3,0,2747.85,2057.32,690.53,25.13,41.2,32,99,1,2
"ORD-007836",2023-08-17 00:00:00.000,"CUST-07095",3,0,262.5,191.25,71.25,27.14,24.45,13,69,4,2
"ORD-007846",2022-05-30 00:00:00.000,"CUST-07545",3,0,527.76,302.79,224.97,42.63,26.28,45,37,11,7
"ORD-007849",2024-02-27 00:00:00.000,"CUST-01396",3,0,116.1,83.03,33.07,28.48,47.81,49,303,6,7
"ORD-007888",2024-09-08 00:00:00.000,"CUST-05235",3,0,89.94,49.71,40.23,44.73,42.84,9,41,14,5
"ORD-007891",2022-01-20 00:00:00.000,"CUST-06914",3,0,104.67,65.48,39.19,37.44,8.93,34,45,1,7
"ORD-008085",2023-03-21 00:00:00.000,"CUST-03340",3,0,251.85,150.64,101.21,40.19,47.73,44,288,9,6
"ORD-008109",2022-03-19 00:00:00.000,"CUST-01079",3,0,345.81,216.95,128.86,37.26,8.71,19,31,9,4
"ORD-008137",2024-05-30 00:00:00.000,"CUST-04316",3,0,179.49,97.19,82.3,45.85,23.49,23,37,5,5
"ORD-008159",2023-03-12 00:00:00.000,"CUST-03750",3,0,1917.3,1035.73,881.57,45.98,6.69,1,38,8,7
"ORD-008166",2022-06-13 00:00:00.000,"CUST-03746",3,0,198.15,132,66.15,33.38,12.03,16,5,2,4
"ORD-008209",2024-08-07 00:00:00.000,"CUST-06305",3,0,30.54,15.54,15,49.12,87.85,34,330,4,2
"ORD-008219",2023-10-16 00:00:00.000,"CUST-02153",3,0,569.16,318.31,250.85,44.07,3.27,17,211,14,2
"ORD-008264",2023-03-21 00:00:00.000,"CUST-03985",3,0,588.66,274.56,314.1,53.36,9.87,44,120,6,2
"ORD-008268",2023-02-21 00:00:00.000,"CUST-06643",3,0,2359.8,1312.28,1047.52,44.39,17.09,40,35,13,5
"ORD-008314",2023-05-07 00:00:00.000,"CUST-02450",3,0,5099.46,2331.18,2768.28,54.29,6.01,59,245,1,4
"ORD-008348",2023-12-24 00:00:00.000,"CUST-02990",3,0,78.87,42.41,36.46,46.23,6.97,28,48,10,7
"ORD-008394",2023-01-06 00:00:00.000,"CUST-01947",3,0,1270.53,799.94,470.59,37.04,87.63,1,83,9,4
"ORD-008397",2024-08-12 00:00:00.000,"CUST-01410",3,0,354.42,217.35,137.07,38.67,35.17,51,64,9,4
"ORD-008422",2024-01-31 00:00:00.000,"CUST-04571",3,0,712.38,454.84,257.54,36.15,40.88,42,27,6,6
"ORD-008435",2022-07-19 00:00:00.000,"CUST-01802",3,0,5827.53,4251.75,1575.78,27.04,61.91,66,125,15,6
"ORD-008490",2022-01-21 00:00:00.000,"CUST-07086",3,0,143.49,77.56,65.93,45.95,9.65,30,210,4,4
"ORD-008522",2022-07-21 00:00:00.000,"CUST-07870",3,0,744.36,491.26,253.1,34,39.24,65,27,13,6
"ORD-008546",2022-01-01 00:00:00.000,"CUST-07370",3,0,71.4,52.29,19.11,26.76,32.04,27,64,8,2
"ORD-008556",2023-11-23 00:00:00.000,"CUST-03428",3,0,36.9,21.14,15.76,42.71,11.74,34,85,7,6
"ORD-008570",2024-01-09 00:00:00.000,"CUST-05415",3,0,213.45,134.03,79.42,37.21,48.19,22,14,4,2
